"Access","Access Start (UTCG)","Access End (UTCG)","Duration (sec)","Asset Full Name"
1815,13 Dec 2021 18:35:12.937,13 Dec 2021 18:38:51.056,218.119,"Punta_Arenas"
1816,13 Dec 2021 18:35:57.518,13 Dec 2021 18:39:23.331,205.813,"Tolhuin"
1817,13 Dec 2021 19:11:18.069,13 Dec 2021 19:13:04.572,106.503,"Dubai"
1818,13 Dec 2021 20:11:18.475,13 Dec 2021 20:14:59.898,221.423,"Punta_Arenas"
1819,13 Dec 2021 20:12:00.821,13 Dec 2021 20:15:19.448,198.627,"Tolhuin"
1820,13 Dec 2021 21:06:39.115,13 Dec 2021 21:10:21.400,222.284,"Tokyo"
1821,13 Dec 2021 21:48:07.041,13 Dec 2021 21:50:03.095,116.054,"Punta_Arenas"
1822,13 Dec 2021 22:20:03.489,13 Dec 2021 22:23:09.564,186.075,"Nemea"
1823,13 Dec 2021 22:41:22.249,13 Dec 2021 22:44:22.640,180.391,"Jeju"
1824,13 Dec 2021 23:27:57.552,13 Dec 2021 23:31:17.614,200.062,"Cordoba"
1825,13 Dec 2021 23:48:04.485,13 Dec 2021 23:51:18.218,193.733,"Maspalomas"
1826,13 Dec 2021 23:51:42.990,13 Dec 2021 23:55:21.991,219.001,"Puertollano"
1827,14 Dec 2021 00:39:53.470,14 Dec 2021 00:43:17.715,204.244,"Awarua"
1828,14 Dec 2021 01:24:07.485,14 Dec 2021 01:27:47.010,219.525,"Azores"
1829,14 Dec 2021 01:56:22.672,14 Dec 2021 01:59:48.567,205.896,"Singapore"
1830,14 Dec 2021 02:06:09.222,14 Dec 2021 02:06:34.045,24.823,"Mingenew"
1831,14 Dec 2021 02:16:15.120,14 Dec 2021 02:19:31.507,196.387,"Awarua"
1832,14 Dec 2021 02:46:07.217,14 Dec 2021 02:49:28.844,201.627,"Panama"
1833,14 Dec 2021 03:19:46.617,14 Dec 2021 03:23:09.774,203.157,"Dubai"
1834,14 Dec 2021 03:26:51.317,14 Dec 2021 03:28:09.157,77.839,"Bangladore"
1835,14 Dec 2021 03:53:16.379,14 Dec 2021 03:55:55.313,158.934,"Awarua"
1836,14 Dec 2021 04:48:09.674,14 Dec 2021 04:51:51.272,221.598,"Nemea"
1837,14 Dec 2021 05:29:18.003,14 Dec 2021 05:33:03.297,225.294,"Awarua"
1838,14 Dec 2021 06:19:50.671,14 Dec 2021 06:23:32.989,222.317,"Puertollano"
1839,14 Dec 2021 07:34:16.641,14 Dec 2021 07:36:04.702,108.061,"Los_Angeles"
1840,14 Dec 2021 07:52:15.002,14 Dec 2021 07:55:57.610,222.609,"Azores"
1841,14 Dec 2021 07:56:13.879,14 Dec 2021 07:59:46.694,212.815,"Maspalomas"
1842,14 Dec 2021 08:14:17.329,14 Dec 2021 08:17:52.412,215.082,"Hartebeesthoek"
1843,14 Dec 2021 11:48:50.452,14 Dec 2021 11:51:27.129,156.677,"Mingenew"
1844,14 Dec 2021 13:29:23.897,14 Dec 2021 13:32:13.969,170.072,"Singapore"
1845,14 Dec 2021 13:40:18.586,14 Dec 2021 13:41:52.342,93.756,"Jeju"
1846,14 Dec 2021 13:41:38.984,14 Dec 2021 13:45:23.645,224.661,"Tokyo"
1847,14 Dec 2021 14:03:11.845,14 Dec 2021 14:06:29.629,197.784,"Los_Angeles"
1848,14 Dec 2021 14:25:33.812,14 Dec 2021 14:28:24.045,170.233,"Cordoba"
1849,14 Dec 2021 15:16:56.405,14 Dec 2021 15:17:37.543,41.138,"Jeju"
1850,14 Dec 2021 16:39:58.065,14 Dec 2021 16:42:36.759,158.694,"Bangladore"
1851,14 Dec 2021 17:39:49.708,14 Dec 2021 17:42:53.079,183.371,"Punta_Arenas"
1852,14 Dec 2021 17:40:37.062,14 Dec 2021 17:43:26.875,169.813,"Tolhuin"
